record_id,budget_allocated,expenditure,utilisation_ratio,state,district,financial_year,label,confidence_label,source_file
MPL-MH-2021-016751,962700.0,853249.73,0.8863090578581074,Maharashtra,Solapur,2021,,,synthetic_dataset.csv
MPL-BR-2022-016752,662700.0,606598.96,0.9153447412102006,Bihar,Gaya,2022,,,synthetic_dataset.csv
MPL-TN-2020-016753,292200.0,243724.14,0.8341004106776181,,Salem,2020,,,synthetic_dataset.csv
MPL-RJ-2016-016754,2390.62,,,Rajasthan,Barmer,2016,,,synthetic_dataset.csv
MPL-RJ-2016-016755,774100.0,704530.75,0.9101288593205012,Rajasthan,Jaipur,2016,,,synthetic_dataset.csv
MPL-WB-2016-016756,2551800.0,2357237.31,0.9237547260757113,West Bengal,Jalpaiguri,2016,,,synthetic_dataset.csv
MPL-KA-2019-016757,691300.0,624194.13,0.9029280052075799,Karnataka,Kalaburagi,2019,,,synthetic_dataset.csv
MPL-BR-2015-016758,606200.0,549129.31,0.9058550148465854,Bihar,Gaya,2015,,,synthetic_dataset.csv
MPL-WB-2015-016759,1388200.0,1189341.92,0.8567511309609566,West Bengal,Malda,2015,,,synthetic_dataset.csv
MPL-AP-2021-016760,1792400.0,1632768.59,0.9109398515956261,Andhra Pradesh,Visakhapatnam,2021,,,synthetic_dataset.csv
MPL-AP-2021-016761,1021100.0,684425.99,0.6702830183135834,Andhra Pradesh,Srikakulam,2021,,,synthetic_dataset.csv
MPL-MP-2020-016762,,775040.17,,Madhya Pradesh,Chhindwara,2020,,,synthetic_dataset.csv
MPL-TN-2017-016763,444600.0,401404.71,0.9028446018893388,,Coimbatore,2017,,,synthetic_dataset.csv
MPL-UP-2016-016764,91300.0,,,Uttar Pradesh,Gorakhpur,2016,,,synthetic_dataset.csv
MPL-OD-2018-016765,1478600.0,1528108.71,1.0334835046665765,Odisha,Balasore,2018,,,synthetic_dataset.csv
MPL-PB-2021-016766,,214610.86,,Punjab,Sangrur,2021,,,synthetic_dataset.csv
MPL-UP-2021-016767,2253200.0,1795505.41,0.7968690795313331,Uttar Pradesh,Jhansi,2021,,,synthetic_dataset.csv
MPL-MP-2019-016768,307500.0,325470.55,1.05844081300813,unknown,Indore,2019,,,synthetic_dataset.csv
MPL-WB-2016-016769,1455400.0,1172568.88,0.8056677751820804,West Bengal,Purba Bardhaman,2016,,,synthetic_dataset.csv
MPL-MH-2019-016770,121700.0,114667.66,0.9422157764995892,Maharashtra,Nagpur,2019,,,synthetic_dataset.csv
MPL-PB-2017-016771,157700.0,169815.28,1.0768248573240329,Punjab,Ferozepur,2017,,,synthetic_dataset.csv
MPL-OD-2022-016772,,131260.43,,Odisha,Koraput,2022,,,synthetic_dataset.csv
MPL-PB-2020-016773,374300.0,315659.78,0.8433336361207588,Punjab,Bathinda,2020,,,synthetic_dataset.csv
MPL-MH-2022-016774,1046300.0,1107435.25,1.058429943610819,Maharashtra,Pune,2022,,,synthetic_dataset.csv
MPL-WB-2017-016775,22346367.65,14785132.13,0.6616346943526638,West Bengal,Jalpaiguri,2017,,,synthetic_dataset.csv
MPL-AP-2019-016776,,2544121.79,,Andhra Pradesh,Srikakulam,2019,,,synthetic_dataset.csv
MPL-RJ-2021-016777,,431442.87,,Rajasthan,Barmer,2021,,,synthetic_dataset.csv
MPL-WB-2019-016778,384800.0,370604.26,0.9631087837837838,West Bengal,Nadia,2019,,,synthetic_dataset.csv
MPL-BR-2022-016779,353100.0,280701.13,0.7949621353724158,Bihar,,2022,,,synthetic_dataset.csv
MPL-UP-2022-016780,128400.0,118219.76,0.9207146417445482,Uttar Pradesh,Gorakhpur,2022,,,synthetic_dataset.csv
MPL-RJ-2015-016781,562400.0,,,Rajasthan,Jaipur,2015,,,synthetic_dataset.csv
MPL-AP-2016-016782,136800.0,120580.06,0.8814331871345029,Andhra Pradesh,Anantapur,2016,,,synthetic_dataset.csv
MPL-UP-2017-016783,,270844.57,,Uttar Pradesh,Lucknow,2017,,,synthetic_dataset.csv
MPL-MH-2018-016784,,,,Maharashtra,Nashik,2018,,,synthetic_dataset.csv
MPL-BR-2016-016785,1363000.0,1202273.83,0.8820791122523846,NULL,Gaya,2016,,,synthetic_dataset.csv
MPL-BR-2019-016786,315600.0,312172.98,0.9891412547528516,Bihar,Bhagalpur,2019,,,synthetic_dataset.csv
MPL-TN-2020-016787,951700.0,,,Tamil Nadu,Salem,2020,,,synthetic_dataset.csv
MPL-UP-2015-016788,237100.0,218957.72,0.9234825811893715,Uttar Pradesh,Varanasi,2015,,,synthetic_dataset.csv
MPL-MP-2015-016789,925400.0,904375.35,0.9772804733088394,Madhya Pradesh,Satna,,,,synthetic_dataset.csv
MPL-KA-2015-016790,268400.0,251695.21,0.9377615871833085,Karnataka,Belagavi,2015,,,synthetic_dataset.csv
MPL-RJ-2020-016791,714800.0,524035.61,0.733122006155568,Rajasthan,Ajmer,2020,,,synthetic_dataset.csv
MPL-BR-2021-016792,74300.0,71829.27,0.9667465679676985,Bihar,Bhagalpur,2021,,,synthetic_dataset.csv
MPL-WB-2019-016793,1962800.0,1721897.12,0.8772657020582841,West Bengal,Nadia,2019,,,synthetic_dataset.csv
MPL-BR-2021-016794,309200.0,256558.15,0.8297482212160414,Bihar,Saran,2022,,,synthetic_dataset.csv
MPL-MP-2017-016795,971600.0,785197.47,0.8081488987237546,Madhya Pradesh,Jabalpur,2017,,,synthetic_dataset.csv
MPL-BR-2019-016796,14306828.21,12078767.78,0.8442659408992791,Bihar,Purnia,2019,,,synthetic_dataset.csv
MPL-BR-2016-016797,308300.0,304518.09,0.9877330197859229,Bihar,Bhagalpur,2016,,,synthetic_dataset.csv
MPL-WB-2019-016798,283300.0,206354.4,0.7283953406283092,West Bengal,Nadia,2019,,,synthetic_dataset.csv
MPL-WB-2020-016799,4609103.07,4549052.91,0.9869714000559332,-,N/A,2021,,,synthetic_dataset.csv
MPL-WB-2018-016800,1019600.0,807106.54,0.7915913495488427,West Bengal,Jalpaiguri,2018,,,synthetic_dataset.csv
MPL-WB-2017-016801,274800.0,254922.8,0.9276666666666666,West Bengal,Hooghly,2017,,,synthetic_dataset.csv
MPL-WB-2019-016802,464900.0,,,West Bengal,Nadia,2019,,,synthetic_dataset.csv
MPL-MH-2022-016803,539200.0,520446.22,0.9652192507418397,Maharashtra,,2022,,,synthetic_dataset.csv
MPL-MP-2022-016804,146700.0,128413.41,0.8753470347648262,Madhya Pradesh,,2022,,,synthetic_dataset.csv
MPL-MH-2015-016805,277200.0,,,Maharashtra,Pune,2015,,,synthetic_dataset.csv
MPL-OD-2020-016806,,,,Odisha,Ganjam,2020,,,synthetic_dataset.csv
MPL-RJ-2015-016807,1652000.0,1401581.89,0.8484151876513316,Rajasthan,Udaipur,2015,,,synthetic_dataset.csv
MPL-UP-2016-016808,,151912.68,,Uttar Pradesh,,2016,,,synthetic_dataset.csv
MPL-RJ-2017-016809,1837100.0,2102327.61,1.144372984595286,Rajasthan,Alwar,2017,,,synthetic_dataset.csv
MPL-TN-2017-016810,820800.0,755133.21,0.9199966008771929,Tamil Nadu,Tiruchirappalli,2017,,,synthetic_dataset.csv
MPL-OD-2017-016811,1716700.0,1429000.15,0.8324111085221646,Odisha,Mayurbhanj,2017,,,synthetic_dataset.csv
MPL-OD-2020-016812,2423200.0,2181520.43,0.9002642910201387,Odisha,Koraput,2020,,,synthetic_dataset.csv
MPL-AP-2022-016813,362300.0,303737.67,0.8383595638973226,Andhra Pradesh,Kurnool,2023,,,synthetic_dataset.csv
MPL-BR-2017-016814,1851200.0,1664650.21,0.8992276415298185,Bihar,Purnia,2017,,,synthetic_dataset.csv
MPL-OD-2021-016815,1418700.0,1238840.71,0.8732224642278141,Odisha,Balasore,2021,,,synthetic_dataset.csv
MPL-RJ-2020-016816,604100.0,575653.36,0.9529107101473265,Rajasthan,Alwar,2020,,,synthetic_dataset.csv
MPL-AP-2015-016817,711900.0,632359.46,0.8882700660205084,Andhra Pradesh,Nellore,2015,,,synthetic_dataset.csv
MPL-MH-2015-016818,940300.0,1010346.29,1.074493555248325,Maharashtra,Nashik,2015,,,synthetic_dataset.csv
MPL-OD-2015-016819,638100.0,661570.28,1.0367815076006897,Odisha,Ganjam,2015,,,synthetic_dataset.csv
MPL-RJ-2017-016820,2713100.0,2290917.43,0.8443910766282113,Rajasthan,Bhilwara,2017,,,synthetic_dataset.csv
MPL-KA-2017-016821,192200.0,167686.63,0.872459053069719,Karnataka,Shivamogga,2017,,,synthetic_dataset.csv
MPL-PB-2018-016822,,,,Punjab,Ferozepur,2018,,,synthetic_dataset.csv
MPL-MP-2015-016823,65372.02,61417.38,0.9395056172350189,Madhya Pradesh,Indore,2015,,,synthetic_dataset.csv
MPL-OD-2019-016824,548900.0,553776.16,1.0088835124795046,Odisha,Ganjam,2019,,,synthetic_dataset.csv
MPL-UP-2015-016825,,21971254.41,,,Lucknow,2015,,,synthetic_dataset.csv
MPL-BR-2018-016826,238600.0,254027.9,1.064660100586756,Bihar,Bhagalpur,2018,,,synthetic_dataset.csv
MPL-MP-2019-016827,239200.0,239166.61,0.9998604096989966,Madhya Pradesh,,2019,,,synthetic_dataset.csv
MPL-UP-2020-016828,-1808500.0,,,Uttar Pradesh,Lucknow,2020,,,synthetic_dataset.csv
MPL-GJ-2020-016829,568700.0,607291.91,1.0678598733954634,Gujarat,Ahmedabad,2020,,,synthetic_dataset.csv
MPL-RJ-2016-016830,1368400.0,,,Rajasthan,Alwar,2016,,,synthetic_dataset.csv
MPL-KA-2022-016831,1293300.0,1259845.56,0.9741324982602645,Karnataka,,2022,,,synthetic_dataset.csv
MPL-MP-2018-016832,248600.0,,,Madhya Pradesh,Jabalpur,2018,,,synthetic_dataset.csv
MPL-UP-2022-016833,,,,Uttar Pradesh,,2022,,,synthetic_dataset.csv
MPL-GJ-2015-016834,773000.0,665196.31,0.8605385640362225,Gujarat,Mehsana,2015,,,synthetic_dataset.csv
MPL-AP-2018-016835,993200.0,1020994.57,1.0279848670962546,Andhra Pradesh,Chittoor,2018,,,synthetic_dataset.csv
MPL-WB-2021-016836,,1143935.25,,West Bengal,Purulia,2021,,,synthetic_dataset.csv
MPL-BR-2016-016837,267200.0,,,Bihar,Patna,2016,,,synthetic_dataset.csv
MPL-TN-2017-016838,,12930328.02,,Tamil Nadu,Tirunelveli,2018,,,synthetic_dataset.csv
MPL-TN-2020-016839,1846600.0,,,Tamil Nadu,Salem,2020,,,synthetic_dataset.csv
MPL-AP-2015-016840,388200.0,,,Andhra Pradesh,Nellore,2015,,,synthetic_dataset.csv
MPL-KA-2022-016841,738600.0,737327.43,0.9982770511779042,Karnataka,Shivamogga,2022,,,synthetic_dataset.csv
MPL-TN-2018-016842,,1543.98,,Tamil Nadu,Tirunelveli,2018,,,synthetic_dataset.csv
MPL-KA-2015-016843,913600.0,939294.17,1.0281240915061296,Karnataka,Shivamogga,2015,,,synthetic_dataset.csv
MPL-RJ-2021-016844,672500.0,,,Rajasthan,Alwar,2021,,,synthetic_dataset.csv
MPL-GJ-2020-016845,672200.0,627323.93,0.9332400029753051,Gujarat,Kachchh,2020,,,synthetic_dataset.csv
MPL-MH-2016-016846,20357858.55,,,Maharashtra,Nashik,2016,,,synthetic_dataset.csv
MPL-KA-2016-016847,600700.0,568356.59,0.9461571333444314,Karnataka,Kalaburagi,2016,,,synthetic_dataset.csv
MPL-UP-2018-016848,24441.43,22910.6,0.9373674126268389,Uttar Pradesh,Meerut,2018,,,synthetic_dataset.csv
MPL-MH-2022-016849,571200.0,,,Maharashtra,Nashik,2022,,,synthetic_dataset.csv
MPL-WB-2015-016850,9845006.53,10629014.82,1.0796351213796505,West Bengal,Murshidabad,2015,,,synthetic_dataset.csv
MPL-GJ-2021-016851,377900.0,362270.49,0.9586411484519713,Gujarat,Surat,2021,,,synthetic_dataset.csv
MPL-BR-2016-016852,,271061.37,,Bihar,Darbhanga,2016,,,synthetic_dataset.csv
MPL-UP-2022-016853,273100.0,242958.34,0.8896314170633467,Uttar Pradesh,Kanpur Nagar,2022,,,synthetic_dataset.csv
MPL-MH-2016-012604,643800.0,609958.5,0.9474347623485555,NA,Udaipur,2016,,,synthetic_dataset.csv
MPL-GJ-2019-016855,608800.0,496639.51,0.815767920499343,Gujarat,Vadodara,2019,,,synthetic_dataset.csv
MPL-TN-2019-016856,1204400.0,1110516.11,0.9220492444370642,Tamil Nadu,Erode,2019,,,synthetic_dataset.csv
MPL-KA-2015-016857,654200.0,572412.33,0.8749806328339956,Karnataka,Belagavi,2015,,,synthetic_dataset.csv
MPL-GJ-2020-016858,418500.0,332040.4,0.7934059737156511,Gujarat,Ahmedabad,2020,,,synthetic_dataset.csv
MPL-UP-2016-016859,,546371.78,,Uttar Pradesh,Varanasi,2016,,,synthetic_dataset.csv
MPL-GJ-2020-016860,422100.0,424222.45,1.0050283108268183,Gujarat,Kachchh,2020,,,synthetic_dataset.csv
MPL-GJ-2017-016861,56749822.98,59168250.23,1.0426155910803865,Gujarat,,2017,,,synthetic_dataset.csv
MPL-AP-2017-016862,1779700.0,1653216.62,0.9289299432488622,Andhra Pradesh,Kadapa,2017,,,synthetic_dataset.csv
MPL-UP-2019-016863,,632520.07,,Uttar Pradesh,Bareilly,2019,,,synthetic_dataset.csv
MPL-UP-2019-016864,1638200.0,,,Uttar Pradesh,Meerut,2019,,,synthetic_dataset.csv
MPL-AP-2016-016865,686200.0,754509.29,1.0995472019819295,Andhra Pradesh,Nellore,2016,,,synthetic_dataset.csv
MPL-WB-2022-016866,5278.6,,,West Bengal,Bankura,2022,,,synthetic_dataset.csv
MPL-TN-2020-016867,6454.14,5960.29,0.9234832216220906,Tamil Nadu,Erode,2020,,,synthetic_dataset.csv
MPL-BR-2015-016868,1139900.0,1e+300,8.772699359592948e+293,Bihar,,2020,,,synthetic_dataset.csv
MPL-UP-2015-016869,15871044.56,16269828.26,1.0251264936275877,Uttar Pradesh,Kanpur Nagar,2015,,,synthetic_dataset.csv
MPL-RJ-2022-016870,,1998921.15,,Rajasthan,Ajmer,2022,,,synthetic_dataset.csv
MPL-OD-2022-016871,,,,-,Puri,2022,,,synthetic_dataset.csv
MPL-RJ-2019-016872,480600.0,424962.01,0.8842322305451519,Rajasthan,Barmer,2019,,,synthetic_dataset.csv
MPL-WB-2022-016873,2614.71,2480.74,0.9487629603282963,West Bengal,Bankura,2022,,,synthetic_dataset.csv
MPL-PB-2020-016874,1235000.0,1256204.37,1.0171695303643726,Punjab,Amritsar,2020,,,synthetic_dataset.csv
MPL-MP-2019-016875,972300.0,1008419.17,1.0371481744317599,Madhya Pradesh,Jabalpur,2019,,,synthetic_dataset.csv
MPL-UP-2017-016876,2356700.0,1981889.62,0.840959655450418,Uttar Pradesh,Kanpur Nagar,2017,,,synthetic_dataset.csv
MPL-RJ-2015-016877,295800.0,,,Rajasthan,Barmer,2015,,,synthetic_dataset.csv
MPL-UP-2016-016878,200800.0,184651.12,0.9195772908366534,Uttar Pradesh,Kanpur Nagar,2016,,,synthetic_dataset.csv
MPL-KA-2019-016879,765800.0,703293.15,0.9183770566727606,Karnataka,Shivamogga,2019,,,synthetic_dataset.csv
MPL-RJ-2020-016880,858600.0,660478.8,0.7692508735150245,Rajasthan,Jodhpur,2020,,,synthetic_dataset.csv
MPL-MH-2019-016881,495000.0,,,Maharashtra,,2019,,,synthetic_dataset.csv
MPL-UP-2015-016882,1032900.0,880483.75,0.8524385226062542,Uttar Pradesh,Gorakhpur,2015,,,synthetic_dataset.csv
MPL-RJ-2022-016883,,1882086.69,,Rajasthan,Jodhpur,2022,,,synthetic_dataset.csv
MPL-KA-2021-016884,1167000.0,1277595.5,1.0947690659811482,Karnataka,Ballari,2021,,,synthetic_dataset.csv
MPL-BR-2016-016885,329500.0,325250.69,0.9871037632776934,Bihar,Muzaffarpur,2016,,,synthetic_dataset.csv
MPL-KA-2021-016886,,,,,Mysuru,2021,,,synthetic_dataset.csv
MPL-MP-2016-016887,1974300.0,1809273.65,0.9164127285620219,Madhya Pradesh,Indore,2016,,,synthetic_dataset.csv
MPL-AP-2021-016888,1093900.0,1192916.94,1.0905173599049274,Andhra Pradesh,Srikakulam,2021,,,synthetic_dataset.csv
MPL-UP-2018-016889,,2146.71,,Uttar Pradesh,Bareilly,2018,,,synthetic_dataset.csv
MPL-GJ-2020-016890,551900.0,524352.9,0.9500867910853416,Gujarat,Rajkot,2020,,,synthetic_dataset.csv
MPL-MH-2021-016891,1393100.0,1396973.79,1.0027806977244993,Maharashtra,Nagpur,2021,,,synthetic_dataset.csv
MPL-TN-2018-016892,1394500.0,1467707.26,1.052497138759412,Tamil Nadu,Madurai,2018,,,synthetic_dataset.csv
MPL-TN-2017-016893,865500.0,637838.84,0.7369599537839399,Tamil Nadu,Tiruchirappalli,2017,,,synthetic_dataset.csv
MPL-MH-2018-016894,632600.0,533766.32,0.8437659184318684,Maharashtra,Kolhapur,2018,,,synthetic_dataset.csv
MPL-UP-2020-016895,148100.0,131059.25,0.8849375422012153,Uttar Pradesh,,2020,,,synthetic_dataset.csv
MPL-GJ-2019-016896,1337100.0,1210573.46,0.9053724179193777,Gujarat,Ahmedabad,2019,,,synthetic_dataset.csv
MPL-GJ-2018-016897,959900.0,838931.47,0.8739779872903427,Gujarat,Vadodara,2018,,,synthetic_dataset.csv
MPL-PB-2016-016898,84000.0,75373.44,0.8973028571428572,Punjab,Ferozepur,2016,,,synthetic_dataset.csv
MPL-OD-2020-016899,304800.0,277416.77,0.9101600065616798,Odisha,Koraput,2020,,,synthetic_dataset.csv
MPL-WB-2017-016900,273000.0,,,West Bengal,Nadia,2017,,,synthetic_dataset.csv
MPL-MH-2020-016901,254500.0,231418.17,0.9093051866404716,Maharashtra,Pune,2020,,,synthetic_dataset.csv
MPL-UP-2018-016902,2395400.0,2351902.66,0.9818413041663189,Uttar Pradesh,Lucknow,2018,,,synthetic_dataset.csv
MPL-BR-2015-016903,226300.0,236894.88,1.0468178524083076,Bihar,Muzaffarpur,2015,,,synthetic_dataset.csv
MPL-AP-2021-016904,752300.0,,,Andhra Pradesh,Anantapur,2021,,,synthetic_dataset.csv
MPL-KA-2020-016905,430500.0,392638.71,0.9120527526132405,Karnataka,Mysuru,2020,,,synthetic_dataset.csv
MPL-MH-2019-016906,-255400.0,,,Maharashtra,,2019,,,synthetic_dataset.csv
MPL-WB-2015-016907,177700.0,168849.92,0.950196510973551,West Bengal,Nadia,2015,,,synthetic_dataset.csv
MPL-AP-2022-016908,1771500.0,1450090.72,0.8185665932825289,Andhra Pradesh,Srikakulam,2022,,,synthetic_dataset.csv
MPL-WB-2018-016909,1490500.0,1267047.46,0.8500821603488762,West Bengal,,2018,,,synthetic_dataset.csv
MPL-MP-2018-016910,402900.0,414082.22,1.0277543310995283,Madhya Pradesh,Sagar,2018,,,synthetic_dataset.csv
MPL-WB-2019-016911,312300.0,315981.31,1.0117877361511367,West Bengal,Malda,2019,,,synthetic_dataset.csv
MPL-TN-2021-016912,254400.0,267480.93,1.05141875,Tamil Nadu,Vellore,2021,,,synthetic_dataset.csv
MPL-WB-2021-016913,1503200.0,1434303.66,0.9541668839808408,West Bengal,Hooghly,2021,,,synthetic_dataset.csv
MPL-GJ-2022-016914,213700.0,172645.15,0.8078855872718764,-,Ahmedabad,2022,,,synthetic_dataset.csv
MPL-MP-2017-016915,1293100.0,1438298.47,1.11228711623231,Madhya Pradesh,Chhindwara,2017,,,synthetic_dataset.csv
MPL-WB-2017-016916,,1139265.27,,West Bengal,Nadia,2017,,,synthetic_dataset.csv
MPL-KA-2020-016917,143000.0,126791.71,0.8866553146853148,Karnataka,,2020,,,synthetic_dataset.csv
MPL-MH-2015-016918,174000.0,,,Maharashtra,Pune,2015,,,synthetic_dataset.csv
MPL-UP-2019-016919,,15261965.95,,Uttar Pradesh,,2019,,,synthetic_dataset.csv
MPL-UP-2015-016920,273500.0,271639.49,0.9931974040219378,Uttar Pradesh,Meerut,2015,,,synthetic_dataset.csv
MPL-MH-2022-016921,988800.0,909123.6,0.9194211165048544,Maharashtra,Nashik,2022,,,synthetic_dataset.csv
MPL-MP-2022-016922,2144200.0,1589456.73,0.7412819373192799,Madhya Pradesh,Jabalpur,2022,,,synthetic_dataset.csv
MPL-GJ-2022-016923,171000.0,,,Gujarat,Kachchh,2022,,,synthetic_dataset.csv
MPL-MP-2020-016924,402400.0,337885.49,0.8396756709741551,Madhya Pradesh,Rewa,2020,,,synthetic_dataset.csv
MPL-MP-2021-016925,,1170902.58,,Madhya Pradesh,Sagar,2021,,,synthetic_dataset.csv
MPL-PB-2015-016926,99800.0,,,Punjab,Ferozepur,2015,,,synthetic_dataset.csv
MPL-PB-2022-016927,238600.0,,,Punjab,Amritsar,2022,,,synthetic_dataset.csv
MPL-KA-2018-016928,216900.0,203092.81,0.93634306131858,Karnataka,Mysuru,2018,,,synthetic_dataset.csv
MPL-MH-2018-016929,250400.0,292632.96,1.168661980830671,Maharashtra,Pune,2018,,,synthetic_dataset.csv
MPL-MH-2018-016930,444900.0,,,,,2018,,,synthetic_dataset.csv
MPL-AP-2019-016931,461000.0,488257.43,1.0591267462039045,Andhra Pradesh,Srikakulam,2019,,,synthetic_dataset.csv
MPL-UP-2020-016932,173200.0,151626.71,0.8754428983833717,Uttar Pradesh,Meerut,2020,,,synthetic_dataset.csv
MPL-TN-2016-016933,380600.0,303834.5,0.7983039936941672,Tamil Nadu,Salem,2016,,,synthetic_dataset.csv
MPL-BR-2019-016934,896900.0,616395.0,0.6872505296019623,Bihar,Muzaffarpur,2019,,,synthetic_dataset.csv
MPL-RJ-2017-016935,,1346406.5,,Rajasthan,Jodhpur,2017,,,synthetic_dataset.csv
MPL-BR-2021-016936,707600.0,679129.82,0.959765149802148,Bihar,Nalanda,2021,,,synthetic_dataset.csv
MPL-GJ-2020-016937,225900.0,,,Gujarat,Rajkot,2020,,,synthetic_dataset.csv
MPL-BR-2021-016938,,,,Bihar,Purnia,2021,,,synthetic_dataset.csv
MPL-AP-2021-016939,,220786.66,,NA,Visakhapatnam,2021,,,synthetic_dataset.csv
MPL-UP-2017-016940,327500.0,376704.98,1.150244213740458,Uttar Pradesh,Bareilly,2017,,,synthetic_dataset.csv
MPL-AP-2015-016941,2067200.0,1916716.84,0.9272043537151703,Andhra Pradesh,Anantapur,2015,,,synthetic_dataset.csv
MPL-BR-2015-016942,474600.0,422058.47,0.8892930257058576,NA,NA,2016,,,synthetic_dataset.csv
MPL-MH-2019-016943,534300.0,474458.03,0.887999307505147,Maharashtra,Latur,2019,,,synthetic_dataset.csv
MPL-PB-2016-016944,1280300.0,,,Punjab,Bathinda,2017,,,synthetic_dataset.csv
MPL-OD-2018-016945,,141254.68,,Odisha,Koraput,2018,,,synthetic_dataset.csv
MPL-AP-2021-016946,1202900.0,983284.47,0.8174282733394297,Andhra Pradesh,Kurnool,2021,,,synthetic_dataset.csv
MPL-OD-2015-016947,1220600.0,,,Odisha,Sambalpur,2015,,,synthetic_dataset.csv
MPL-TN-2022-016948,642700.0,537970.31,0.8370473160105805,Tamil Nadu,Vellore,2022,,,synthetic_dataset.csv
MPL-MH-2021-016949,1473700.0,1503191.88,1.0200121327271492,Maharashtra,Amravati,2021,,,synthetic_dataset.csv
MPL-MH-2015-016950,168900.0,178360.37,1.056011663706335,Maharashtra,Chhatrapati Sambhajinagar,2015,,,synthetic_dataset.csv
MPL-AP-2022-016951,296700.0,264903.31,0.8928321873946747,Andhra Pradesh,Nellore,2022,,,synthetic_dataset.csv
MPL-GJ-2020-016952,191000.0,145046.0,0.7594031413612565,Gujarat,Mehsana,2020,,,synthetic_dataset.csv
MPL-PB-2017-016953,1245300.0,1119077.55,0.8986409298964105,Punjab,Bathinda,2017,,,synthetic_dataset.csv
MPL-AP-2020-016954,513700.0,475352.28,0.925349970800078,Andhra Pradesh,Visakhapatnam,2020,,,synthetic_dataset.csv
MPL-RJ-2017-016955,1374200.0,,,Rajasthan,Bikaner,2017,,,synthetic_dataset.csv
MPL-MH-2016-016956,178000.0,128583.34,0.7223783146067415,,Pune,2016,,,synthetic_dataset.csv
MPL-MH-2018-016957,613000.0,445087.68,0.726081044045677,Maharashtra,Nashik,2018,,,synthetic_dataset.csv
MPL-WB-2017-016958,531900.0,555858.82,1.045043842827599,,Bankura,2017,,,synthetic_dataset.csv
MPL-GJ-2021-016959,657000.0,663427.79,1.0097835464231355,Gujarat,Ahmedabad,2021,,,synthetic_dataset.csv
MPL-MH-2019-016960,1e+300,686292.47,6.862924699999999e-295,NA,Chhatrapati Sambhajinagar,2019,,,synthetic_dataset.csv
MPL-OD-2017-016961,676800.0,700010.76,1.0342948581560283,Odisha,Sambalpur,2017,,,synthetic_dataset.csv
MPL-MP-2015-016962,,,,Madhya Pradesh,Indore,2015,,,synthetic_dataset.csv
MPL-KA-2022-016963,498100.0,,,Karnataka,Hassan,2022,,,synthetic_dataset.csv
MPL-AP-2022-016964,125800.0,68807.47,0.5469592209856916,Andhra Pradesh,-,2022,,,synthetic_dataset.csv
MPL-BR-2017-016965,,900408.81,,Bihar,Nalanda,2017,,,synthetic_dataset.csv
MPL-MP-2015-016966,914400.0,,,Madhya Pradesh,Rewa,2015,,,synthetic_dataset.csv
MPL-TN-2019-016967,210700.0,147877.78,0.7018404366397721,Tamil Nadu,Erode,2019,,,synthetic_dataset.csv
MPL-TN-2016-016968,287800.0,314551.01,1.09295,Tamil Nadu,Erode,2016,,,synthetic_dataset.csv
MPL-UP-2022-016969,145300.0,144902.11,0.99726159669649,Uttar Pradesh,Lucknow,2022,,,synthetic_dataset.csv
MPL-BR-2021-016970,,,,Bihar,-,2021,,,synthetic_dataset.csv
MPL-GJ-2018-016971,,809646.46,,Gujarat,Ahmedabad,2018,,,synthetic_dataset.csv
MPL-PB-2018-016972,299200.0,301085.28,1.0063010695187167,Punjab,Patiala,2018,,,synthetic_dataset.csv
MPL-AP-2021-016973,706300.0,676455.06,0.9577446694039361,NULL,Srikakulam,2021,,,synthetic_dataset.csv
MPL-UP-2022-016974,287500.0,257006.07,0.8939341565217391,Uttar Pradesh,Bareilly,2022,,,synthetic_dataset.csv
MPL-PB-2017-016975,1210000.0,1189746.09,0.9832612314049588,Punjab,Bathinda,2017,,,synthetic_dataset.csv
MPL-MH-2015-016976,105400.0,,,Maharashtra,Nagpur,2015,,,synthetic_dataset.csv
MPL-UP-2018-016977,419100.0,363240.15,0.8667147458840373,Uttar Pradesh,Gorakhpur,2018,,,synthetic_dataset.csv
MPL-MP-2019-016978,780700.0,,,Madhya Pradesh,Satna,2019,,,synthetic_dataset.csv
MPL-OD-2015-016979,,294884.02,,Odisha,,2015,,,synthetic_dataset.csv
MPL-OD-2020-016980,495100.0,463211.17,0.9355911331044233,Odisha,Bolangir,2020,,,synthetic_dataset.csv
MPL-GJ-2015-016981,1e+300,836976.28,8.3697628e-295,,Mehsana,2015,,,synthetic_dataset.csv
MPL-MH-2015-016982,14255684.99,14085180.67,0.988039556140613,Maharashtra,Kolhapur,2015,,,synthetic_dataset.csv
MPL-MH-2022-016983,3123200.0,3011678.68,0.9642926101434427,Maharashtra,Nagpur,2022,,,synthetic_dataset.csv
MPL-UP-2018-016984,813700.0,843277.72,1.036349662037606,Uttar Pradesh,Kanpur Nagar,2018,,,synthetic_dataset.csv
MPL-BR-2018-016985,251000.0,192065.5,0.7652011952191236,Bihar,Saran,2018,,,synthetic_dataset.csv
MPL-WB-2019-016986,128200.0,132798.34,1.0358684867394696,West Bengal,Purulia,2019,,,synthetic_dataset.csv
MPL-UP-2017-016987,963400.0,841748.19,0.8737265829354369,Uttar Pradesh,Meerut,2017,,,synthetic_dataset.csv
MPL-WB-2020-016988,529800.0,,,West Bengal,Bankura,2020,,,synthetic_dataset.csv
